customer_id,customer_segment,age_group,region,acquisition_channel,customer_lifetime_value
CUST-02721,Value Seekers,51-65,East,Organic Search,1295.0
CUST-02722,Premium / High-End,26-35,South,Organic Search,2413.02
CUST-02723,Premium / High-End,36-50,South,Referral,1948.32
CUST-02724,Budget Shoppers,26-35,East,Referral,295.16
CUST-02725,Premium / High-End,36-50,North,Organic Search,2389.93
CUST-02726,Value Seekers,18-25,North,Email Marketing,1966.95
CUST-02727,Budget Shoppers,36-50,North,Paid Social,371.74
CUST-02728,Value Seekers,18-25,East,Email Marketing,1936.14
CUST-02729,Value Seekers,18-25,West,Paid Social,648.11
CUST-02730,Budget Shoppers,18-25,East,Direct,198.58
CUST-02731,Budget Shoppers,26-35,South,Organic Search,423.18
CUST-02732,Premium / High-End,36-50,South,Paid Social,3226.38
CUST-02733,Value Seekers,26-35,West,Paid Social,499.79
CUST-02734,Budget Shoppers,26-35,East,Direct,90.43
CUST-02735,Premium / High-End,51-65,East,Paid Social,1975.1
CUST-02736,Value Seekers,65+,East,Paid Social,866.64
CUST-02737,Budget Shoppers,51-65,East,Referral,199.43
CUST-02738,Corporate / Bulk,26-35,West,Direct,7468.01
CUST-02739,Premium / High-End,26-35,North,Direct,3052.09
CUST-02740,Corporate / Bulk,36-50,South,Referral,11628.81
CUST-02741,Value Seekers,18-25,North,Organic Search,1034.52
CUST-02742,Premium / High-End,18-25,South,Organic Search,5332.63
CUST-02743,Budget Shoppers,26-35,North,Email Marketing,288.1
CUST-02744,Premium / High-End,26-35,South,Paid Social,2151.32
CUST-02745,Value Seekers,36-50,East,Direct,1403.9
CUST-02746,Value Seekers,36-50,West,Email Marketing,1203.16
CUST-02747,Budget Shoppers,36-50,North,Organic Search,547.03
CUST-02748,Premium / High-End,36-50,West,Email Marketing,1732.02
CUST-02749,Value Seekers,18-25,South,Paid Social,524.13
CUST-02750,Premium / High-End,26-35,East,Email Marketing,3257.96
CUST-02751,Premium / High-End,26-35,South,Referral,4555.71
CUST-02752,Value Seekers,51-65,East,Email Marketing,785.99
CUST-02753,Budget Shoppers,26-35,North,Paid Social,886.91
CUST-02754,Budget Shoppers,26-35,East,Organic Search,437.44
CUST-02755,Value Seekers,18-25,West,Direct,399.07
CUST-02756,Value Seekers,36-50,North,Referral,1802.46
CUST-02757,Value Seekers,36-50,North,Organic Search,1411.38
CUST-02758,Premium / High-End,18-25,West,Organic Search,2064.66
CUST-02759,Value Seekers,26-35,South,Paid Social,690.98
CUST-02760,Corporate / Bulk,36-50,South,Organic Search,11069.3
CUST-02761,Budget Shoppers,36-50,East,Referral,483.87
CUST-02762,Value Seekers,26-35,South,Paid Social,559.94
CUST-02763,Value Seekers,36-50,South,Direct,688.75
CUST-02764,Value Seekers,36-50,South,Organic Search,1153.58
CUST-02765,Budget Shoppers,36-50,West,Organic Search,147.6
CUST-02766,Premium / High-End,26-35,East,Organic Search,2354.97
CUST-02767,Budget Shoppers,26-35,North,Paid Social,78.17
CUST-02768,Premium / High-End,26-35,East,Paid Social,1885.87
CUST-02769,Budget Shoppers,26-35,West,Organic Search,489.75
CUST-02770,Value Seekers,26-35,North,Email Marketing,325.8
CUST-02771,Value Seekers,18-25,South,Email Marketing,1784.73
CUST-02772,Budget Shoppers,18-25,North,Email Marketing,366.78
CUST-02773,Value Seekers,26-35,South,Direct,758.47
CUST-02774,Value Seekers,51-65,North,Referral,1108.62
CUST-02775,Premium / High-End,26-35,East,Organic Search,2808.05
CUST-02776,Value Seekers,65+,North,Email Marketing,529.18
CUST-02777,Premium / High-End,65+,South,Organic Search,1676.56
CUST-02778,Corporate / Bulk,26-35,East,Organic Search,7641.87
CUST-02779,Corporate / Bulk,36-50,North,Referral,15057.97
CUST-02780,Premium / High-End,18-25,South,Organic Search,1048.59
CUST-02781,Budget Shoppers,26-35,South,Referral,979.16
CUST-02782,Budget Shoppers,26-35,West,Paid Social,845.46
CUST-02783,Premium / High-End,36-50,South,Email Marketing,3519.31
CUST-02784,Budget Shoppers,36-50,East,Direct,150.88
CUST-02785,Value Seekers,26-35,North,Organic Search,1073.15
CUST-02786,Value Seekers,26-35,North,Paid Social,1011.68
CUST-02787,Corporate / Bulk,26-35,South,Organic Search,7046.6
CUST-02788,Budget Shoppers,26-35,North,Email Marketing,140.3
CUST-02789,Premium / High-End,36-50,,Paid Social,3486.0
CUST-02790,Value Seekers,18-25,West,Paid Social,829.9
CUST-02791,Budget Shoppers,26-35,South,Email Marketing,576.06
CUST-02792,Budget Shoppers,36-50,East,Organic Search,188.77
CUST-02793,Budget Shoppers,65+,West,Email Marketing,238.66
CUST-02794,Value Seekers,26-35,South,Direct,1029.56
CUST-02795,Value Seekers,26-35,South,Email Marketing,3475.32
CUST-02796,Budget Shoppers,18-25,East,Paid Social,808.8
CUST-02797,Value Seekers,18-25,West,Direct,882.35
CUST-02798,Value Seekers,26-35,South,Direct,411.48
CUST-02799,Budget Shoppers,51-65,East,Organic Search,86.12
CUST-02800,Budget Shoppers,36-50,West,Organic Search,299.93
CUST-02801,Budget Shoppers,36-50,East,Paid Social,199.77
CUST-02802,Value Seekers,26-35,East,Paid Social,757.5
CUST-02803,Budget Shoppers,18-25,South,Referral,466.1
CUST-02804,Corporate / Bulk,26-35,East,Paid Social,12999.11
CUST-02805,Value Seekers,26-35,West,Paid Social,167.19
CUST-02806,Premium / High-End,51-65,South,Organic Search,1012.25
CUST-02807,Budget Shoppers,26-35,East,Paid Social,326.27
CUST-02808,Budget Shoppers,26-35,West,Email Marketing,320.38
CUST-02809,Corporate / Bulk,36-50,South,Email Marketing,6531.66
CUST-02810,Budget Shoppers,65+,East,Paid Social,127.12
CUST-02811,Premium / High-End,26-35,West,Organic Search,1765.1
CUST-02812,Value Seekers,18-25,South,Paid Social,747.95
CUST-02813,Premium / High-End,36-50,West,Paid Social,4529.5
CUST-02814,Premium / High-End,18-25,West,Paid Social,2446.16
CUST-02815,Premium / High-End,51-65,North,Direct,1852.58
CUST-02816,Budget Shoppers,51-65,South,Organic Search,205.63
CUST-02817,Value Seekers,36-50,North,Direct,1095.94
CUST-02818,Premium / High-End,26-35,West,Organic Search,1544.5
CUST-02819,Value Seekers,51-65,South,Organic Search,960.14
CUST-02820,Value Seekers,18-25,West,Organic Search,614.44
CUST-02821,Value Seekers,65+,West,Referral,1083.91
CUST-02822,Budget Shoppers,26-35,South,Email Marketing,615.99
CUST-02823,Budget Shoppers,36-50,East,Paid Social,143.99
CUST-02824,Budget Shoppers,36-50,South,Organic Search,126.37
CUST-02825,Value Seekers,36-50,West,Paid Social,1268.0
CUST-02826,Premium / High-End,36-50,East,Paid Social,2575.1
CUST-02827,Budget Shoppers,26-35,North,Referral,84.6
CUST-02828,Premium / High-End,18-25,North,Paid Social,1949.72
CUST-02829,Budget Shoppers,36-50,West,Organic Search,611.59
CUST-02830,Budget Shoppers,18-25,East,Referral,92.74
CUST-02831,Value Seekers,26-35,North,Organic Search,1059.5
CUST-02832,Value Seekers,36-50,East,Paid Social,2253.84
CUST-02833,Value Seekers,18-25,East,Organic Search,443.27
CUST-02834,Budget Shoppers,26-35,South,Organic Search,364.3
CUST-02835,Corporate / Bulk,36-50,North,Paid Social,3372.36
CUST-02836,Value Seekers,36-50,South,Email Marketing,1025.79
CUST-02837,Budget Shoppers,26-35,South,Email Marketing,1031.94
CUST-02838,Budget Shoppers,26-35,North,Paid Social,372.05
CUST-02839,Budget Shoppers,36-50,East,Direct,162.54
CUST-02840,Value Seekers,18-25,East,Paid Social,1052.36
CUST-02841,Budget Shoppers,26-35,West,Paid Social,206.99
CUST-02842,Premium / High-End,18-25,South,Paid Social,1284.7
CUST-02843,Budget Shoppers,18-25,West,Direct,292.7
CUST-02844,Budget Shoppers,26-35,South,Organic Search,325.84
CUST-02845,Premium / High-End,36-50,East,Paid Social,3228.72
CUST-02846,Value Seekers,51-65,West,Referral,1196.34
CUST-02847,Premium / High-End,26-35,East,Organic Search,1815.96
CUST-02848,Budget Shoppers,26-35,East,Organic Search,484.26
CUST-02849,Budget Shoppers,26-35,North,Paid Social,92.49
CUST-02850,Premium / High-End,65+,West,Organic Search,903.3
CUST-02851,Value Seekers,26-35,North,Email Marketing,2241.4
CUST-02852,Value Seekers,26-35,East,Email Marketing,507.06
CUST-02853,Value Seekers,36-50,North,Paid Social,964.58
CUST-02854,Budget Shoppers,51-65,North,Organic Search,375.1
CUST-02855,Corporate / Bulk,18-25,East,Organic Search,6187.69
CUST-02856,Value Seekers,26-35,East,Paid Social,1085.05
CUST-02857,Premium / High-End,36-50,South,Organic Search,1706.83
CUST-02858,Budget Shoppers,26-35,North,Paid Social,346.53
CUST-02859,Budget Shoppers,36-50,South,Paid Social,222.1
CUST-02860,Premium / High-End,51-65,North,Email Marketing,2624.29
CUST-02861,Budget Shoppers,36-50,West,Paid Social,458.79
CUST-02862,Budget Shoppers,36-50,East,Paid Social,245.47
CUST-02863,Budget Shoppers,26-35,East,Direct,68.56
CUST-02864,Budget Shoppers,26-35,West,Organic Search,345.95
CUST-02865,Value Seekers,26-35,South,Direct,1082.29
CUST-02866,Corporate / Bulk,26-35,South,Direct,4491.95
CUST-02867,Value Seekers,18-25,North,Paid Social,776.99
CUST-02868,Budget Shoppers,26-35,West,Email Marketing,430.31
CUST-02869,Value Seekers,36-50,North,Email Marketing,530.24
CUST-02870,Budget Shoppers,26-35,East,Paid Social,171.82
CUST-02871,Budget Shoppers,36-50,South,Paid Social,317.69
CUST-02872,Budget Shoppers,36-50,North,Referral,476.27
CUST-02873,Premium / High-End,18-25,East,Direct,1320.33
CUST-02874,Corporate / Bulk,36-50,East,Email Marketing,2463.98
CUST-02875,Budget Shoppers,26-35,West,Referral,638.08
CUST-02876,Budget Shoppers,26-35,North,Paid Social,86.51
CUST-02877,Premium / High-End,26-35,South,Paid Social,1385.36
CUST-02878,Value Seekers,26-35,East,Direct,534.58
CUST-02879,Value Seekers,65+,West,Email Marketing,664.24
CUST-02880,Budget Shoppers,26-35,East,Email Marketing,134.18
CUST-02881,Budget Shoppers,26-35,South,Referral,130.46
CUST-02882,Budget Shoppers,26-35,East,Organic Search,198.61
CUST-02883,Value Seekers,18-25,West,Organic Search,1133.23
CUST-02884,Budget Shoppers,36-50,South,Paid Social,221.09
CUST-02885,Corporate / Bulk,36-50,North,Email Marketing,5635.69
CUST-02886,Corporate / Bulk,26-35,South,Email Marketing,5989.21
CUST-02887,Value Seekers,36-50,North,Organic Search,1136.68
CUST-02888,Value Seekers,18-25,West,Organic Search,1670.29
CUST-02889,Premium / High-End,36-50,South,Paid Social,1113.24
CUST-02890,Budget Shoppers,26-35,North,Organic Search,341.12
CUST-02891,Budget Shoppers,36-50,North,Email Marketing,276.9
CUST-02892,Budget Shoppers,26-35,East,Organic Search,116.28
CUST-02893,Premium / High-End,36-50,North,Email Marketing,3163.13
CUST-02894,Budget Shoppers,51-65,West,Paid Social,502.51
CUST-02895,Premium / High-End,26-35,North,Paid Social,1830.18
CUST-02896,Budget Shoppers,36-50,East,Organic Search,684.55
CUST-02897,Premium / High-End,18-25,North,Paid Social,885.99
CUST-02898,Value Seekers,18-25,South,Paid Social,1106.87
CUST-02899,Corporate / Bulk,18-25,East,Paid Social,2069.21
CUST-02900,Budget Shoppers,36-50,East,Referral,423.83
CUST-02901,Value Seekers,36-50,East,Email Marketing,329.6
CUST-02902,Value Seekers,36-50,West,Paid Social,1001.75
CUST-02903,Premium / High-End,18-25,West,Direct,2176.34
CUST-02904,Value Seekers,36-50,West,Email Marketing,1176.89
CUST-02905,Value Seekers,26-35,North,Referral,1222.71
CUST-02906,Premium / High-End,18-25,East,Email Marketing,1228.42
CUST-02907,Budget Shoppers,36-50,East,Referral,259.73
CUST-02908,Value Seekers,36-50,North,Organic Search,810.61
CUST-02909,Premium / High-End,26-35,,Paid Social,1490.77
CUST-02910,Budget Shoppers,36-50,North,Paid Social,245.86
CUST-02911,Value Seekers,36-50,East,Paid Social,778.86
CUST-02912,Value Seekers,51-65,West,Organic Search,2396.52
CUST-02913,Premium / High-End,26-35,North,Organic Search,2695.89
CUST-02914,Value Seekers,36-50,West,Paid Social,529.14
CUST-02915,Corporate / Bulk,26-35,South,Organic Search,9893.05
CUST-02916,Budget Shoppers,26-35,South,Organic Search,170.67
CUST-02917,Corporate / Bulk,26-35,North,Organic Search,7683.47
CUST-02918,Premium / High-End,51-65,South,Paid Social,2203.02
CUST-02919,Value Seekers,36-50,East,Paid Social,1477.8
CUST-02920,Value Seekers,26-35,South,Paid Social,771.62
CUST-02921,Premium / High-End,18-25,North,Direct,1161.9
CUST-02922,Premium / High-End,36-50,North,Organic Search,1438.65
CUST-02923,Value Seekers,36-50,East,Organic Search,605.76
CUST-02924,Budget Shoppers,36-50,West,Paid Social,248.01
CUST-02925,Budget Shoppers,26-35,North,Organic Search,621.14
CUST-02926,Premium / High-End,51-65,South,Paid Social,2066.82
CUST-02927,Corporate / Bulk,26-35,West,Referral,5135.94
CUST-02928,Budget Shoppers,18-25,West,Email Marketing,659.39
CUST-02929,Value Seekers,65+,South,Organic Search,885.32
CUST-02930,Value Seekers,18-25,South,Organic Search,1090.18
CUST-02931,Value Seekers,18-25,North,Email Marketing,620.9
CUST-02932,Premium / High-End,36-50,North,Referral,2002.36
CUST-02933,Value Seekers,26-35,South,Organic Search,772.8
CUST-02934,Budget Shoppers,65+,West,Email Marketing,398.28
CUST-02935,Premium / High-End,51-65,North,Organic Search,1036.53
CUST-02936,Budget Shoppers,26-35,South,Email Marketing,138.04
CUST-02937,Corporate / Bulk,26-35,North,Referral,8702.86
CUST-02938,Budget Shoppers,18-25,West,Referral,618.43
CUST-02939,Corporate / Bulk,26-35,North,Paid Social,10872.35
CUST-02940,Value Seekers,18-25,North,Referral,1418.13
CUST-02941,Budget Shoppers,18-25,West,Paid Social,231.65
CUST-02942,Corporate / Bulk,26-35,West,Organic Search,3899.36
CUST-02943,Value Seekers,26-35,East,Paid Social,641.74
CUST-02944,Corporate / Bulk,36-50,North,Paid Social,11805.44
CUST-02945,Value Seekers,26-35,East,Email Marketing,1082.86
CUST-02946,Premium / High-End,26-35,North,Organic Search,1713.57
CUST-02947,Corporate / Bulk,18-25,North,Organic Search,5437.77
CUST-02948,Value Seekers,18-25,West,Organic Search,589.87
CUST-02949,Budget Shoppers,26-35,East,Direct,383.13
CUST-02950,Value Seekers,36-50,East,Referral,427.73
CUST-02951,Premium / High-End,26-35,North,Email Marketing,2923.33
CUST-02952,Value Seekers,18-25,West,Direct,867.5
CUST-02953,Value Seekers,26-35,North,Organic Search,740.4
CUST-02954,Budget Shoppers,36-50,North,Organic Search,151.9
CUST-02955,Budget Shoppers,26-35,East,Paid Social,442.26
CUST-02956,Value Seekers,36-50,West,Paid Social,731.43
CUST-02957,Budget Shoppers,26-35,East,Organic Search,224.72
CUST-02958,Budget Shoppers,51-65,East,Paid Social,266.06
CUST-02959,Premium / High-End,36-50,North,Paid Social,2268.05
CUST-02960,Value Seekers,36-50,East,Paid Social,673.51
CUST-02961,Value Seekers,26-35,North,Email Marketing,452.1
CUST-02962,Corporate / Bulk,26-35,North,Paid Social,5954.8
CUST-02963,Budget Shoppers,26-35,East,Referral,336.32
CUST-02964,Budget Shoppers,65+,South,Organic Search,384.98
CUST-02965,Premium / High-End,26-35,East,Direct,3570.02
CUST-02966,Corporate / Bulk,51-65,North,Organic Search,6380.56
CUST-02967,Budget Shoppers,26-35,East,Email Marketing,472.4
CUST-02968,Budget Shoppers,26-35,West,Referral,100.03
CUST-02969,Value Seekers,51-65,North,Paid Social,1351.0
CUST-02970,Value Seekers,18-25,North,Email Marketing,2109.69
CUST-02971,Value Seekers,36-50,West,Organic Search,906.31
CUST-02972,Corporate / Bulk,51-65,East,Organic Search,7187.92
CUST-02973,Corporate / Bulk,26-35,West,Direct,10520.35
CUST-02974,Corporate / Bulk,26-35,West,Organic Search,6480.55
CUST-02975,Corporate / Bulk,26-35,North,Paid Social,5315.68
CUST-02976,Budget Shoppers,36-50,West,Direct,325.8
CUST-02977,Budget Shoppers,18-25,South,Referral,696.35
CUST-02978,Premium / High-End,65+,West,Organic Search,1626.49
CUST-02979,Premium / High-End,26-35,East,Organic Search,1292.61
CUST-02980,Premium / High-End,65+,North,Organic Search,2385.33
CUST-02981,Premium / High-End,36-50,North,Direct,2003.09
CUST-02982,Budget Shoppers,36-50,South,Email Marketing,83.31
CUST-02983,Budget Shoppers,26-35,North,Organic Search,674.53
CUST-02984,Value Seekers,36-50,South,Organic Search,738.01
CUST-02985,Budget Shoppers,26-35,East,Organic Search,356.38
CUST-02986,Corporate / Bulk,26-35,West,Organic Search,4745.61
CUST-02987,Corporate / Bulk,51-65,South,Organic Search,6693.33
CUST-02988,Value Seekers,51-65,East,Email Marketing,1317.39
CUST-02989,Premium / High-End,26-35,East,Organic Search,3838.19
CUST-02990,Corporate / Bulk,36-50,East,Paid Social,5343.29
CUST-02991,Premium / High-End,51-65,East,Direct,2629.92
CUST-02992,Value Seekers,51-65,East,Organic Search,609.15
CUST-02993,Premium / High-End,26-35,North,Paid Social,1927.08
CUST-02994,Value Seekers,65+,West,Organic Search,1309.66
CUST-02995,Budget Shoppers,26-35,West,Paid Social,568.46
CUST-02996,Value Seekers,18-25,East,Referral,283.86
CUST-02997,Premium / High-End,51-65,East,Paid Social,1612.01
CUST-02998,Value Seekers,26-35,West,Email Marketing,1625.41
CUST-02999,Value Seekers,65+,West,Paid Social,853.83
CUST-03000,Budget Shoppers,26-35,East,Email Marketing,406.05
CUST-03001,Corporate / Bulk,26-35,South,Email Marketing,12884.69
CUST-03002,Budget Shoppers,51-65,East,Paid Social,260.33
CUST-03003,Value Seekers,36-50,West,Email Marketing,666.92
CUST-03004,Premium / High-End,18-25,East,Paid Social,2466.52
CUST-03005,Budget Shoppers,18-25,West,Direct,127.55
CUST-03006,Premium / High-End,51-65,East,Organic Search,3285.51
CUST-03007,Premium / High-End,65+,South,Organic Search,1805.43
CUST-03008,Value Seekers,26-35,North,Direct,816.47
CUST-03009,Budget Shoppers,26-35,West,Email Marketing,305.61
CUST-03010,Value Seekers,26-35,South,Paid Social,401.08
CUST-03011,Premium / High-End,51-65,West,Paid Social,1925.5
CUST-03012,Value Seekers,51-65,East,Organic Search,1291.53
CUST-03013,Premium / High-End,36-50,North,Email Marketing,1606.95
CUST-03014,Budget Shoppers,26-35,South,Paid Social,823.68
CUST-03015,Budget Shoppers,26-35,East,Referral,1030.79
CUST-03016,Premium / High-End,65+,East,Paid Social,1751.24
CUST-03017,Budget Shoppers,51-65,East,Email Marketing,601.37
CUST-03018,Value Seekers,26-35,,Paid Social,1027.97
CUST-03019,Value Seekers,18-25,North,Paid Social,1035.92
CUST-03020,Premium / High-End,26-35,South,Email Marketing,3620.42
CUST-03021,Value Seekers,51-65,South,Organic Search,1136.81
CUST-03022,Corporate / Bulk,51-65,West,Organic Search,10123.17
CUST-03023,Value Seekers,65+,North,Paid Social,750.05
CUST-03024,Budget Shoppers,36-50,East,Organic Search,139.88
CUST-03025,Value Seekers,65+,West,Organic Search,383.78
CUST-03026,Budget Shoppers,26-35,East,Organic Search,531.77
CUST-03027,Budget Shoppers,36-50,North,Referral,238.26
CUST-03028,Value Seekers,36-50,East,Paid Social,415.44
CUST-03029,Premium / High-End,36-50,East,Referral,2563.51
CUST-03030,Corporate / Bulk,36-50,East,Direct,6938.6
CUST-03031,Premium / High-End,26-35,North,Direct,5229.98
CUST-03032,Corporate / Bulk,26-35,South,Direct,10419.78
CUST-03033,Budget Shoppers,65+,West,Organic Search,154.31
CUST-03034,Value Seekers,65+,North,Referral,703.93
CUST-03035,Value Seekers,26-35,South,Referral,1809.87
CUST-03036,Value Seekers,36-50,East,Email Marketing,2252.19
CUST-03037,Value Seekers,26-35,West,Paid Social,875.59
CUST-03038,Budget Shoppers,26-35,East,Paid Social,315.94
CUST-03039,Corporate / Bulk,26-35,North,Paid Social,5066.36
CUST-03040,Budget Shoppers,51-65,South,Organic Search,168.77
CUST-03041,Value Seekers,36-50,North,Paid Social,587.67
CUST-03042,Corporate / Bulk,36-50,East,Paid Social,10065.67
CUST-03043,Premium / High-End,65+,West,Organic Search,2501.26
CUST-03044,Value Seekers,36-50,East,Paid Social,979.9
CUST-03045,Value Seekers,51-65,West,Organic Search,1312.45
CUST-03046,Value Seekers,26-35,East,Organic Search,1296.21
CUST-03047,Value Seekers,26-35,East,Organic Search,783.96
CUST-03048,Corporate / Bulk,26-35,East,Email Marketing,3844.36
CUST-03049,Premium / High-End,36-50,North,Email Marketing,2098.81
CUST-03050,Budget Shoppers,36-50,North,Paid Social,287.13
CUST-03051,Budget Shoppers,51-65,,Paid Social,758.96
CUST-03052,Corporate / Bulk,26-35,South,Email Marketing,10706.41
CUST-03053,Budget Shoppers,18-25,South,Paid Social,839.05
CUST-03054,Premium / High-End,26-35,West,Organic Search,1037.4
CUST-03055,Value Seekers,65+,North,Email Marketing,582.06
CUST-03056,Budget Shoppers,26-35,East,Organic Search,187.32
CUST-03057,Value Seekers,18-25,West,Paid Social,205.83
CUST-03058,Budget Shoppers,26-35,West,Organic Search,118.98
CUST-03059,Value Seekers,51-65,North,Paid Social,865.76
CUST-03060,Premium / High-End,26-35,West,Email Marketing,1011.56
CUST-03061,Budget Shoppers,26-35,North,Referral,355.69
CUST-03062,Corporate / Bulk,36-50,East,Referral,9578.15
CUST-03063,Premium / High-End,18-25,West,Organic Search,1782.87
CUST-03064,Premium / High-End,18-25,North,Paid Social,2588.94
CUST-03065,Corporate / Bulk,36-50,West,Organic Search,6441.68
CUST-03066,Budget Shoppers,26-35,South,Paid Social,190.47
CUST-03067,Corporate / Bulk,36-50,South,Direct,5034.36
CUST-03068,Corporate / Bulk,51-65,West,Paid Social,3173.82
CUST-03069,Value Seekers,18-25,South,Paid Social,1435.74
CUST-03070,Budget Shoppers,26-35,South,Referral,105.59
CUST-03071,Budget Shoppers,26-35,South,Direct,475.62
CUST-03072,Corporate / Bulk,51-65,West,Email Marketing,5111.18
CUST-03073,Premium / High-End,26-35,North,Email Marketing,2252.7
CUST-03074,Budget Shoppers,36-50,East,Paid Social,73.78
CUST-03075,Value Seekers,26-35,East,Paid Social,357.59
CUST-03076,Value Seekers,51-65,North,Paid Social,1468.73
CUST-03077,Value Seekers,18-25,North,Organic Search,1299.1
CUST-03078,Value Seekers,26-35,East,Direct,803.98
CUST-03079,Premium / High-End,36-50,East,Paid Social,1722.09
CUST-03080,Budget Shoppers,26-35,West,Paid Social,234.13
CUST-03081,Corporate / Bulk,36-50,East,Email Marketing,4414.56
CUST-03082,Value Seekers,26-35,North,Organic Search,860.11
CUST-03083,Corporate / Bulk,51-65,North,Referral,6263.68
CUST-03084,Premium / High-End,18-25,East,Paid Social,5710.84
CUST-03085,Value Seekers,18-25,West,Direct,883.53
CUST-03086,Premium / High-End,18-25,East,Organic Search,1489.04
CUST-03087,Budget Shoppers,18-25,East,Direct,322.73
CUST-03088,Budget Shoppers,51-65,East,Organic Search,97.36
CUST-03089,Budget Shoppers,51-65,West,Direct,361.23
CUST-03090,Corporate / Bulk,26-35,West,Referral,8286.99
CUST-03091,Budget Shoppers,26-35,North,Email Marketing,142.08
CUST-03092,Premium / High-End,36-50,South,Referral,1905.58
CUST-03093,Value Seekers,51-65,North,Email Marketing,1212.71
CUST-03094,Budget Shoppers,26-35,East,Paid Social,452.37
CUST-03095,Budget Shoppers,36-50,West,Paid Social,268.93
CUST-03096,Value Seekers,26-35,East,Email Marketing,310.49
CUST-03097,Value Seekers,26-35,East,Email Marketing,412.06
CUST-03098,Budget Shoppers,26-35,West,Organic Search,306.02
CUST-03099,Budget Shoppers,26-35,West,Email Marketing,731.62
CUST-03100,Corporate / Bulk,26-35,South,Organic Search,3594.96
CUST-03101,Value Seekers,18-25,North,Referral,1931.18
CUST-03102,Premium / High-End,26-35,West,Paid Social,4178.8
CUST-03103,Budget Shoppers,26-35,West,Organic Search,422.17
CUST-03104,Budget Shoppers,26-35,West,Email Marketing,626.89
CUST-03105,Premium / High-End,36-50,North,Paid Social,1242.31
CUST-03106,Budget Shoppers,18-25,East,Direct,329.92
CUST-03107,Premium / High-End,26-35,North,Organic Search,2826.19
CUST-03108,Value Seekers,26-35,West,Direct,1890.32
CUST-03109,Corporate / Bulk,26-35,South,Email Marketing,5892.42
CUST-03110,Value Seekers,26-35,North,Organic Search,1108.68
CUST-03111,Budget Shoppers,36-50,North,Paid Social,58.69
CUST-03112,Premium / High-End,26-35,North,Paid Social,2174.65
CUST-03113,Value Seekers,65+,North,Organic Search,1397.22
CUST-03114,Value Seekers,26-35,South,Email Marketing,372.43
CUST-03115,Budget Shoppers,26-35,West,Organic Search,564.85
CUST-03116,Budget Shoppers,26-35,North,Paid Social,332.94
CUST-03117,Premium / High-End,18-25,East,Organic Search,1419.07
CUST-03118,Value Seekers,18-25,East,Email Marketing,716.19
CUST-03119,Corporate / Bulk,36-50,West,Organic Search,5687.67
CUST-03120,Value Seekers,36-50,South,Email Marketing,766.1
CUST-03121,Value Seekers,65+,South,Paid Social,249.08
CUST-03122,Corporate / Bulk,26-35,North,Paid Social,4990.97
CUST-03123,Budget Shoppers,18-25,East,Direct,233.84
CUST-03124,Corporate / Bulk,26-35,West,Organic Search,2679.89
CUST-03125,Premium / High-End,26-35,North,Email Marketing,2187.29
CUST-03126,Value Seekers,26-35,North,Referral,685.38
CUST-03127,Value Seekers,26-35,West,Paid Social,1023.47
CUST-03128,Premium / High-End,26-35,South,Paid Social,5498.67
CUST-03129,Budget Shoppers,36-50,South,Organic Search,565.96
CUST-03130,Budget Shoppers,26-35,North,Referral,236.16
CUST-03131,Value Seekers,51-65,East,Paid Social,1535.17
CUST-03132,Premium / High-End,36-50,South,Organic Search,1757.73
CUST-03133,Budget Shoppers,36-50,North,Organic Search,652.47
CUST-03134,Premium / High-End,36-50,East,Organic Search,1997.28
CUST-03135,Budget Shoppers,18-25,East,Paid Social,387.35
CUST-03136,Value Seekers,26-35,North,Email Marketing,1658.71
CUST-03137,Value Seekers,26-35,East,Email Marketing,975.55
CUST-03138,Value Seekers,26-35,North,Referral,521.98
CUST-03139,Budget Shoppers,26-35,,Referral,323.84
CUST-03140,Budget Shoppers,26-35,West,Direct,414.4
CUST-03141,Value Seekers,51-65,East,Email Marketing,900.69
CUST-03142,Premium / High-End,18-25,North,Referral,3667.59
CUST-03143,Budget Shoppers,26-35,,Direct,159.23
CUST-03144,Budget Shoppers,26-35,North,Referral,198.83
CUST-03145,Value Seekers,36-50,West,Referral,849.84
CUST-03146,Value Seekers,26-35,East,Organic Search,1051.33
CUST-03147,Value Seekers,18-25,West,Paid Social,835.4
CUST-03148,Value Seekers,18-25,East,Paid Social,588.68
CUST-03149,Value Seekers,36-50,West,Direct,1100.08
CUST-03150,Corporate / Bulk,18-25,East,Paid Social,11400.88
CUST-03151,Premium / High-End,26-35,North,Paid Social,1563.8
CUST-03152,Budget Shoppers,36-50,North,Referral,507.44
CUST-03153,Corporate / Bulk,26-35,East,Referral,5444.89
CUST-03154,Corporate / Bulk,36-50,West,Referral,9261.25
CUST-03155,Corporate / Bulk,18-25,West,Organic Search,5761.1
CUST-03156,Budget Shoppers,18-25,South,Direct,345.81
CUST-03157,Premium / High-End,65+,East,Paid Social,2922.4
CUST-03158,Premium / High-End,18-25,West,Email Marketing,1256.71
CUST-03159,Premium / High-End,51-65,North,Paid Social,1163.03
CUST-03160,Budget Shoppers,26-35,West,Organic Search,293.86
CUST-03161,Value Seekers,26-35,West,Direct,1387.7
CUST-03162,Budget Shoppers,26-35,North,Paid Social,414.45
CUST-03163,Value Seekers,36-50,North,Email Marketing,1110.24
CUST-03164,Value Seekers,26-35,North,Organic Search,734.93
