transaction_id,date,product_id,customer_id,region,quantity,unit_price,discount,revenue,cost,profit,competitor_price,inventory_level
TXN-0058024,2025-08-01,PRD-S03,CUST-02532,West,4,149.99,0.0,599.96,260.0,339.96,125.99,703
TXN-0058025,2025-08-01,PRD-S03,CUST-01150,South,2,149.99,0.0,299.98,130.0,169.98,125.99,701
TXN-0058026,2025-08-01,PRD-S04,CUST-02261,South,1,49.99,0.1,44.99,19.0,25.99,51.83,132
TXN-0058027,2025-08-01,PRD-S04,CUST-01914,East,2,49.99,0.0,99.98,38.0,61.98,51.83,130
TXN-0058028,2025-08-01,PRD-S04,CUST-02659,South,1,49.99,0.0,49.99,19.0,30.99,51.83,129
TXN-0058029,2025-08-02,PRD-E01,CUST-02679,West,1,142.49,0.0,142.49,85.0,57.49,152.24,405
TXN-0058030,2025-08-02,PRD-E01,CUST-00387,West,2,142.49,0.1,256.48,170.0,86.48,152.24,403
TXN-0058031,2025-08-02,PRD-E01,CUST-03053,South,1,142.49,0.1,128.24,85.0,43.24,152.24,402
TXN-0058032,2025-08-02,PRD-E01,CUST-00506,West,1,142.49,0.15,121.12,85.0,36.12,152.24,401
TXN-0058033,2025-08-02,PRD-E01,CUST-02342,South,1,142.49,0.0,142.49,85.0,57.49,152.24,400
TXN-0058034,2025-08-02,PRD-E01,CUST-02241,North,1,142.49,0.1,128.24,85.0,43.24,152.24,399
TXN-0058035,2025-08-02,PRD-E02,CUST-00366,East,2,183.99,0.0,367.98,220.0,147.98,194.99,174
TXN-0058036,2025-08-02,PRD-E02,CUST-01707,West,1,183.99,0.0,183.99,110.0,73.99,194.99,173
TXN-0058037,2025-08-02,PRD-E02,CUST-01722,East,1,183.99,0.0,183.99,110.0,73.99,194.99,172
TXN-0058038,2025-08-02,PRD-E02,CUST-00158,East,1,183.99,0.0,183.99,110.0,73.99,194.99,171
TXN-0058039,2025-08-02,PRD-E02,CUST-01858,West,2,183.99,0.0,367.98,220.0,147.98,194.99,169
TXN-0058040,2025-08-02,PRD-E02,CUST-00927,South,1,183.99,0.15,156.39,110.0,46.39,194.99,168
TXN-0058041,2025-08-02,PRD-E02,CUST-00567,South,1,183.99,0.0,183.99,110.0,73.99,194.99,167
TXN-0058042,2025-08-02,PRD-E03,CUST-02024,East,1,269.99,0.0,269.99,140.0,129.99,239.0,560
TXN-0058043,2025-08-02,PRD-E03,CUST-01809,West,1,269.99,0.0,269.99,140.0,129.99,239.0,559
TXN-0058044,2025-08-02,PRD-E03,CUST-01082,East,1,269.99,0.1,242.99,140.0,102.99,239.0,558
TXN-0058045,2025-08-02,PRD-E03,CUST-01321,North,5,269.99,0.0,1349.95,700.0,649.95,239.0,553
TXN-0058046,2025-08-02,PRD-E04,CUST-02738,West,3,52.79,0.0,158.37,78.0,80.37,52.24,414
TXN-0058047,2025-08-02,PRD-E04,CUST-00013,South,1,52.79,0.0,52.79,26.0,26.79,52.24,413
TXN-0058048,2025-08-02,PRD-E04,CUST-00255,East,1,52.79,0.0,52.79,26.0,26.79,52.24,412
TXN-0058049,2025-08-02,PRD-E04,CUST-02045,South,3,52.79,0.0,158.37,78.0,80.37,52.24,409
TXN-0058050,2025-08-02,PRD-E04,CUST-02372,West,4,52.79,0.2,168.92,104.0,64.92,52.24,405
TXN-0058051,2025-08-02,PRD-E04,CUST-01227,North,2,52.79,0.0,105.58,52.0,53.58,52.24,403
TXN-0058052,2025-08-02,PRD-E04,CUST-00238,West,3,52.79,0.0,158.37,78.0,80.37,52.24,400
TXN-0058053,2025-08-02,PRD-E04,CUST-03225,North,1,52.79,0.0,52.79,26.0,26.79,52.24,399
TXN-0058054,2025-08-02,PRD-E04,CUST-00240,East,1,52.79,0.0,52.79,26.0,26.79,52.24,398
TXN-0058055,2025-08-02,PRD-E04,CUST-00652,North,2,52.79,0.0,105.58,52.0,53.58,52.24,396
TXN-0058056,2025-08-02,PRD-E04,CUST-01309,East,1,52.79,0.05,50.15,26.0,24.15,52.24,395
TXN-0058057,2025-08-02,PRD-E04,CUST-01168,North,1,52.79,0.05,50.15,26.0,24.15,52.24,394
TXN-0058058,2025-08-02,PRD-E04,CUST-01443,East,2,52.79,0.0,105.58,52.0,53.58,52.24,392
TXN-0058059,2025-08-02,PRD-E04,CUST-02862,East,2,52.79,0.0,105.58,52.0,53.58,52.24,390
TXN-0058060,2025-08-02,PRD-E04,CUST-01946,South,1,52.79,0.05,50.15,26.0,24.15,52.24,389
TXN-0058061,2025-08-02,PRD-A01,CUST-01766,East,2,61.74,0.0,123.48,44.0,79.48,66.96,530
TXN-0058062,2025-08-02,PRD-A01,CUST-02300,North,1,61.74,0.0,61.74,22.0,39.74,66.96,529
TXN-0058063,2025-08-02,PRD-A01,CUST-00800,East,1,61.74,0.0,61.74,22.0,39.74,66.96,528
TXN-0058064,2025-08-02,PRD-A01,CUST-01684,North,2,61.74,0.0,123.48,44.0,79.48,66.96,526
TXN-0058065,2025-08-02,PRD-A02,CUST-02249,South,1,110.39,0.05,104.87,44.0,60.87,120.74,1899
TXN-0058066,2025-08-02,PRD-A02,CUST-01789,North,2,110.39,0.0,220.78,88.0,132.78,120.74,1897
TXN-0058067,2025-08-02,PRD-A02,CUST-02044,South,1,110.39,0.0,110.39,44.0,66.39,120.74,1896
TXN-0058068,2025-08-02,PRD-A02,CUST-02749,South,1,110.39,0.0,110.39,44.0,66.39,120.74,1895
TXN-0058069,2025-08-02,PRD-A03,CUST-02195,West,1,46.79,0.0,46.79,14.0,32.79,43.19,859
TXN-0058070,2025-08-02,PRD-A03,CUST-03182,East,1,46.79,0.05,44.45,14.0,30.45,43.19,858
TXN-0058071,2025-08-02,PRD-A03,CUST-00499,West,1,46.79,0.0,46.79,14.0,32.79,43.19,857
TXN-0058072,2025-08-02,PRD-A03,CUST-03300,South,2,46.79,0.0,93.58,28.0,65.58,43.19,855
TXN-0058073,2025-08-02,PRD-A03,CUST-00562,North,1,46.79,0.0,46.79,14.0,32.79,43.19,854
TXN-0058074,08/02/2025,PRD-A04,CUST-03052,South,2,98.79,0.0,197.58,76.0,121.58,98.0,1727
TXN-0058075,2025-08-02,PRD-H01,CUST-03286,South,1,51.99,0.0,51.99,18.0,33.99,52.24,93
TXN-0058076,2025-08-02,PRD-H01,CUST-00855,North,1,51.99,0.0,51.99,18.0,33.99,52.24,92
TXN-0058077,2025-08-02,PRD-H01,CUST-02490,South,1,51.99,0.0,51.99,18.0,33.99,52.24,91
TXN-0058078,2025-08-02,PRD-H01,CUST-03162,North,1,51.99,0.0,51.99,18.0,33.99,52.24,90
TXN-0058079,2025-08-02,PRD-H01,CUST-02382,North,1,51.99,0.0,51.99,18.0,33.99,52.24,89
TXN-0058080,2025-08-02,PRD-H01,CUST-01582,South,1,51.99,0.0,51.99,18.0,33.99,52.24,88
TXN-0058081,2025-08-02,PRD-H02,CUST-03423,East,1,147.19,0.0,147.19,75.0,72.19,134.99,1168
TXN-0058082,2025-08-02,PRD-H02,CUST-03254,East,1,147.19,0.2,117.75,75.0,42.75,134.99,1167
TXN-0058083,2025-08-02,PRD-H02,CUST-01517,East,1,147.19,0.0,147.19,75.0,72.19,134.99,1166
TXN-0058084,2025-08-02,PRD-H02,CUST-02199,North,1,147.19,0.15,125.11,75.0,50.11,134.99,1165
TXN-0058085,2025-08-02,PRD-H02,CUST-02398,East,1,147.19,0.0,147.19,75.0,72.19,134.99,1164
TXN-0058086,2025-08-02,PRD-H02,CUST-02462,South,1,147.19,0.0,147.19,75.0,72.19,134.99,1163
TXN-0058087,2025-08-02,PRD-H02,CUST-03034,North,1,147.19,0.1,132.47,75.0,57.47,134.99,1162
TXN-0058088,2025-08-02,PRD-H02,CUST-02836,South,2,147.19,0.0,294.38,150.0,144.38,134.99,1160
TXN-0058089,2025-08-02,PRD-H03,CUST-01735,West,1,275.99,0.0,275.99,160.0,115.99,284.99,598
TXN-0058090,2025-08-02,PRD-H03,CUST-00203,East,2,275.99,0.0,551.98,320.0,231.98,284.99,596
TXN-0058091,2025-08-02,PRD-H04,CUST-02327,East,1,123.49,0.0,123.49,55.0,68.49,118.74,1450
TXN-0058092,2025-08-02,PRD-H04,CUST-01158,East,1,123.49,0.0,123.49,55.0,68.49,118.74,1449
TXN-0058093,2025-08-02,PRD-H04,CUST-00623,North,1,123.49,0.0,123.49,55.0,68.49,118.74,1448
TXN-0058094,2025-08-02,PRD-H04,CUST-02863,East,1,123.49,0.0,123.49,55.0,68.49,118.74,1447
TXN-0058095,2025-08-02,PRD-H04,CUST-02592,East,1,123.49,0.0,123.49,55.0,68.49,118.74,1446
TXN-0058096,2025-08-02,PRD-B01,CUST-00219,North,1,36.1,0.05,34.3,8.5,25.8,39.9,2482
TXN-0058097,2025-08-02,PRD-B01,CUST-01953,South,1,36.1,0.0,36.1,8.5,27.6,39.9,2481
TXN-0058098,2025-08-02,PRD-B01,CUST-00729,East,2,36.1,0.0,72.2,17.0,55.2,39.9,2479
TXN-0058099,2025-08-02,PRD-B01,CUST-02403,South,1,36.1,0.0,36.1,8.5,27.6,39.9,2478
TXN-0058100,2025-08-02,PRD-B01,CUST-00107,North,2,36.1,0.0,72.2,17.0,55.2,39.9,2476
TXN-0058101,2025-08-02,PRD-B01,CUST-03469,West,1,36.1,0.0,36.1,8.5,27.6,39.9,2475
TXN-0058102,2025-08-02,PRD-B01,CUST-01195,East,2,36.1,0.0,72.2,17.0,55.2,39.9,2473
TXN-0058103,2025-08-02,PRD-B01,CUST-01361,North,1,36.1,0.0,36.1,8.5,27.6,39.9,2472
TXN-0058104,2025-08-02,PRD-B01,CUST-02395,South,1,36.1,0.0,36.1,8.5,27.6,39.9,2471
TXN-0058105,2025-08-02,PRD-B01,CUST-01609,East,1,36.1,0.0,36.1,8.5,27.6,39.9,2470
TXN-0058106,2025-08-02,PRD-B01,CUST-02025,East,2,36.1,0.0,72.2,17.0,55.2,39.9,2468
TXN-0058107,2025-08-02,PRD-B01,CUST-00850,East,1,36.1,0.0,36.1,8.5,27.6,39.9,2467
TXN-0058108,2025-08-02,PRD-B02,CUST-03332,East,5,54.0,0.0,270.0,60.0,210.0,58.0,2043
TXN-0058109,2025-08-02,PRD-B02,CUST-02545,West,1,54.0,0.0,54.0,12.0,42.0,58.0,2042
TXN-0058110,2025-08-02,PRD-B02,CUST-01158,East,1,54.0,0.0,54.0,12.0,42.0,58.0,2041
TXN-0058111,2025-08-02,PRD-B02,CUST-03154,West,5,54.0,0.05,256.5,60.0,196.5,58.0,2036
TXN-0058112,2025-08-02,PRD-B02,CUST-01900,East,1,54.0,0.0,54.0,12.0,42.0,58.0,2035
TXN-0058113,2025-08-02,PRD-B02,CUST-01033,West,1,54.0,,54.0,12.0,42.0,58.0,2034
TXN-0058114,2025-08-02,PRD-B02,CUST-03040,South,1,54.0,0.0,54.0,12.0,42.0,58.0,2033
TXN-0058115,2025-08-02,PRD-B02,CUST-03077,North,1,54.0,0.0,54.0,12.0,42.0,58.0,2032
TXN-0058116,2025-08-02,PRD-B03,CUST-00315,East,1,41.59,0.0,41.59,16.5,25.09,41.03,2630
TXN-0058117,2025-08-02,PRD-B03,CUST-01702,South,3,41.59,0.0,124.77,49.5,75.27,41.03,2627
TXN-0058118,2025-08-02,PRD-B03,CUST-00881,South,2,41.59,0.0,83.18,33.0,50.18,41.03,2625
TXN-0058119,08/02/2025,PRD-B03,CUST-01357,North,1,41.59,0.0,41.59,16.5,25.09,41.03,2624
TXN-0058120,2025-08-02,PRD-B03,CUST-01929,North,1,41.59,0.0,41.59,16.5,25.09,41.03,2623
TXN-0058121,2025-08-02,PRD-B04,CUST-01876,East,1,79.19,0.0,79.19,34.0,45.19,89.24,1401
TXN-0058122,2025-08-02,PRD-B04,CUST-00884,East,1,79.19,0.0,79.19,34.0,45.19,89.24,1400
TXN-0058123,2025-08-02,PRD-B04,CUST-01908,North,2,79.19,0.0,158.38,68.0,90.38,89.24,1398
TXN-0058124,2025-08-02,PRD-S01,CUST-01740,East,1,199.99,0.0,199.99,88.0,111.99,189.99,804
TXN-0058125,2025-08-02,PRD-S01,CUST-01993,West,1,199.99,0.0,199.99,88.0,111.99,189.99,803
TXN-0058126,2025-08-02,PRD-S01,CUST-02917,North,2,199.99,0.0,399.98,176.0,223.98,189.99,801
TXN-0058127,2025-08-02,PRD-S01,CUST-01519,North,1,199.99,0.05,189.99,88.0,101.99,189.99,800
TXN-0058128,2025-08-02,PRD-S01,CUST-02906,East,2,199.99,0.0,399.98,176.0,223.98,189.99,798
TXN-0058129,2025-08-02,PRD-S01,CUST-00889,South,8,199.99,0.0,1599.92,704.0,895.92,189.99,790
TXN-0058130,2025-08-02,PRD-S02,CUST-01423,North,1,28.49,0.0,28.49,8.5,19.99,35.63,80
TXN-0058131,2025-08-02,PRD-S02,CUST-01470,South,1,28.49,0.0,28.49,8.5,19.99,35.63,79
TXN-0058132,2025-08-02,PRD-S02,CUST-02207,East,1,28.49,0.0,28.49,8.5,19.99,35.63,78
TXN-0058133,08/02/2025,PRD-S02,CUST-03205,East,4,28.49,0.0,113.96,34.0,79.96,35.63,74
TXN-0058134,2025-08-02,PRD-S02,CUST-01592,East,2,28.49,0.0,56.98,17.0,39.98,35.63,72
TXN-0058135,2025-08-02,PRD-S02,CUST-01302,East,1,28.49,0.0,28.49,8.5,19.99,35.63,71
TXN-0058136,2025-08-02,PRD-S02,CUST-03167,East,1,28.49,0.0,28.49,8.5,19.99,35.63,70
TXN-0058137,2025-08-02,PRD-S02,CUST-01476,South,1,28.49,0.0,28.49,8.5,19.99,35.63,69
TXN-0058138,2025-08-02,PRD-S02,CUST-02765,West,1,28.49,0.0,28.49,8.5,19.99,35.63,68
TXN-0058139,2025-08-02,PRD-S02,CUST-02159,East,1,28.49,0.0,28.49,8.5,19.99,35.63,67
TXN-0058140,2025-08-02,PRD-S02,CUST-02989,East,1,28.49,0.0,28.49,8.5,19.99,35.63,66
TXN-0058141,2025-08-02,PRD-S03,CUST-00833,North,1,149.99,0.0,149.99,65.0,84.99,125.99,700
TXN-0058142,08/02/2025,PRD-S03,CUST-00651,West,1,149.99,0.0,149.99,65.0,84.99,125.99,699
TXN-0058143,2025-08-02,PRD-S03,CUST-01845,North,1,149.99,0.0,149.99,65.0,84.99,125.99,698
TXN-0058144,2025-08-02,PRD-S03,CUST-00253,South,1,149.99,0.0,149.99,65.0,84.99,125.99,697
TXN-0058145,2025-08-02,PRD-S03,CUST-00119,North,1,149.99,0.0,149.99,65.0,84.99,125.99,696
TXN-0058146,2025-08-02,PRD-S04,CUST-01657,West,1,49.99,0.0,49.99,19.0,30.99,51.83,128
TXN-0058147,2025-08-02,PRD-S04,CUST-00437,West,3,49.99,0.0,149.97,57.0,92.97,51.83,125
TXN-0058148,2025-08-02,PRD-S04,CUST-01787,East,1,49.99,0.0,49.99,19.0,30.99,51.83,124
TXN-0058149,2025-08-02,PRD-S04,CUST-00542,West,2,49.99,0.0,99.98,38.0,61.98,51.83,122
TXN-0058150,2025-08-02,PRD-S04,CUST-01499,North,1,49.99,0.0,49.99,19.0,30.99,51.83,121
TXN-0058151,2025-08-02,PRD-S04,CUST-03090,West,10,49.99,0.0,499.9,190.0,309.9,51.83,111
TXN-0058152,2025-08-02,PRD-S04,CUST-03038,East,1,49.99,0.0,49.99,19.0,30.99,51.83,110
TXN-0058153,2025-08-02,PRD-S04,CUST-00184,North,5,49.99,0.0,249.95,95.0,154.95,51.83,105
TXN-0058154,2025-08-03,PRD-E01,CUST-01937,West,1,142.49,0.0,142.49,85.0,57.49,152.24,398
TXN-0058155,2025-08-03,PRD-E01,CUST-00131,South,8,142.49,0.1,1025.92,680.0,345.92,152.24,390
TXN-0058156,2025-08-03,PRD-E02,CUST-03404,West,1,183.99,0.0,183.99,110.0,73.99,194.99,166
TXN-0058157,2025-08-03,PRD-E02,CUST-02051,North,1,183.99,0.0,183.99,110.0,73.99,194.99,165
TXN-0058158,2025-08-03,PRD-E02,CUST-01483,North,1,183.99,0.0,183.99,110.0,73.99,194.99,164
TXN-0058159,2025-08-03,PRD-E02,CUST-00392,East,5,183.99,0.05,873.95,550.0,323.95,194.99,159
TXN-0058160,2025-08-03,PRD-E02,CUST-03274,West,2,183.99,0.0,367.98,220.0,147.98,194.99,157
TXN-0058161,2025-08-03,PRD-E02,CUST-02268,North,1,183.99,0.0,183.99,110.0,73.99,194.99,156
TXN-0058162,2025-08-03,PRD-E03,CUST-00523,North,1,269.99,0.0,269.99,140.0,129.99,239.0,552
TXN-0058163,2025-08-03,PRD-E03,CUST-00991,North,2,269.99,0.0,539.98,280.0,259.98,239.0,550
TXN-0058164,2025-08-03,PRD-E03,CUST-00696,North,3,269.99,0.0,809.97,420.0,389.97,239.0,547
TXN-0058165,2025-08-03,PRD-E03,CUST-00462,West,3,269.99,0.1,728.97,420.0,308.97,239.0,544
TXN-0058166,2025-08-03,PRD-E03,CUST-00456,East,1,269.99,0.0,269.99,140.0,129.99,239.0,543
TXN-0058167,2025-08-03,PRD-E04,CUST-00754,East,1,52.79,0.0,52.79,26.0,26.79,52.24,388
TXN-0058168,2025-08-03,PRD-E04,CUST-02458,East,1,52.79,0.0,52.79,26.0,26.79,52.24,387
TXN-0058169,2025-08-03,PRD-E04,CUST-02785,North,1,52.79,0.1,47.51,26.0,21.51,52.24,386
TXN-0058170,2025-08-03,PRD-E04,CUST-00973,West,1,52.79,0.0,52.79,26.0,26.79,52.24,385
TXN-0058171,2025-08-03,PRD-E04,CUST-03186,North,8,52.79,0.0,422.32,208.0,214.32,52.24,377
TXN-0058172,2025-08-03,PRD-E04,CUST-01514,West,1,52.79,0.0,52.79,26.0,26.79,52.24,376
TXN-0058173,08/03/2025,PRD-E04,CUST-00420,North,1,52.79,0.0,52.79,26.0,26.79,52.24,375
TXN-0058174,2025-08-03,PRD-E04,CUST-00197,West,1,52.79,0.0,52.79,26.0,26.79,52.24,374
TXN-0058175,2025-08-03,PRD-E04,CUST-02525,East,4,52.79,0.0,211.16,104.0,107.16,52.24,370
TXN-0058176,2025-08-03,PRD-E04,CUST-02035,West,1,52.79,0.0,52.79,26.0,26.79,52.24,369
TXN-0058177,2025-08-03,PRD-A01,CUST-01455,East,2,61.74,0.0,123.48,44.0,79.48,66.96,524
TXN-0058178,2025-08-03,PRD-A01,CUST-01689,North,1,61.74,0.0,61.74,22.0,39.74,66.96,523
TXN-0058179,08/03/2025,PRD-A01,CUST-01715,West,1,61.74,0.2,49.39,22.0,27.39,66.96,522
TXN-0058180,2025-08-03,PRD-A02,CUST-00430,East,3,110.39,0.0,331.17,132.0,199.17,120.74,1892
TXN-0058181,2025-08-03,PRD-A02,CUST-03050,North,1,110.39,0.0,110.39,44.0,66.39,120.74,1891
TXN-0058182,2025-08-03,PRD-A02,CUST-02775,East,3,110.39,0.0,331.17,132.0,199.17,120.74,1888
TXN-0058183,2025-08-03,PRD-A02,CUST-01024,South,2,110.39,0.0,220.78,88.0,132.78,120.74,1886
TXN-0058184,2025-08-03,PRD-A03,CUST-01278,East,1,46.79,0.1,42.11,14.0,28.11,43.19,853
TXN-0058185,2025-08-03,PRD-A03,CUST-01350,South,5,46.79,0.0,233.95,70.0,163.95,43.19,848
TXN-0058186,2025-08-03,PRD-A03,CUST-00734,East,1,46.79,0.0,46.79,14.0,32.79,43.19,847
TXN-0058187,2025-08-03,PRD-A03,CUST-01606,West,1,46.79,0.0,46.79,14.0,32.79,43.19,846
TXN-0058188,2025-08-03,PRD-A04,CUST-02050,South,1,98.79,0.05,93.85,38.0,55.85,98.0,1726
TXN-0058189,2025-08-03,PRD-A04,CUST-00409,West,1,98.79,0.0,98.79,38.0,60.79,98.0,1725
TXN-0058190,2025-08-03,PRD-A04,CUST-00247,East,1,98.79,0.0,98.79,38.0,60.79,98.0,1724
TXN-0058191,2025-08-03,PRD-A04,CUST-01208,East,1,98.79,0.0,98.79,38.0,60.79,98.0,1723
TXN-0058192,2025-08-03,PRD-A04,CUST-01776,North,1,98.79,0.0,98.79,38.0,60.79,98.0,1722
TXN-0058193,2025-08-03,PRD-A04,CUST-01688,South,1,98.79,0.05,93.85,38.0,55.85,98.0,1721
TXN-0058194,2025-08-03,PRD-H01,CUST-02122,East,2,51.99,0.0,103.98,36.0,67.98,52.24,86
TXN-0058195,2025-08-03,PRD-H01,CUST-01052,East,5,51.99,0.0,259.95,90.0,169.95,52.24,81
TXN-0058196,2025-08-03,PRD-H01,CUST-02405,North,1,51.99,0.0,51.99,18.0,33.99,52.24,80
TXN-0058197,2025-08-03,PRD-H01,CUST-02421,West,1,51.99,0.0,51.99,18.0,33.99,52.24,79
TXN-0058198,2025-08-03,PRD-H02,CUST-00513,West,1,147.19,0.1,132.47,75.0,57.47,134.99,1159
TXN-0058199,2025-08-03,PRD-H03,CUST-01433,East,1,275.99,0.15,234.59,160.0,74.59,284.99,595
TXN-0058200,2025-08-03,PRD-H03,CUST-00774,North,2,275.99,0.0,551.98,320.0,231.98,284.99,593
TXN-0058201,2025-08-03,PRD-H04,CUST-01327,North,1,123.49,0.05,117.32,55.0,62.32,118.74,1445
TXN-0058202,2025-08-03,PRD-H04,CUST-03276,North,1,123.49,0.0,123.49,55.0,68.49,118.74,1444
TXN-0058203,2025-08-03,PRD-H04,CUST-02341,South,4,123.49,0.0,493.96,220.0,273.96,118.74,1440
TXN-0058204,2025-08-03,PRD-H04,CUST-02882,East,1,123.49,0.05,117.32,55.0,62.32,118.74,1439
TXN-0058205,2025-08-03,PRD-H04,CUST-02294,West,1,123.49,0.0,123.49,55.0,68.49,118.74,1438
TXN-0058206,2025-08-03,PRD-H04,CUST-01788,South,1,123.49,0.0,123.49,55.0,68.49,118.74,1437
TXN-0058207,2025-08-03,PRD-B01,CUST-01599,West,1,36.1,0.0,36.1,8.5,27.6,39.9,2466
TXN-0058208,2025-08-03,PRD-B01,CUST-01373,East,1,36.1,0.05,34.3,8.5,25.8,39.9,2465
TXN-0058209,2025-08-03,PRD-B01,CUST-01592,East,2,36.1,0.1,64.98,17.0,47.98,39.9,2463
TXN-0058210,2025-08-03,PRD-B01,CUST-01922,West,1,36.1,0.1,32.49,8.5,23.99,39.9,2462
TXN-0058211,2025-08-03,PRD-B01,CUST-03267,East,3,36.1,0.0,108.3,25.5,82.8,39.9,2459
TXN-0058212,2025-08-03,PRD-B01,CUST-01322,East,1,36.1,0.0,36.1,8.5,27.6,39.9,2458
TXN-0058213,2025-08-03,PRD-B01,CUST-03455,West,1,36.1,0.15,30.68,8.5,22.18,39.9,2457
TXN-0058214,2025-08-03,PRD-B01,CUST-01544,North,1,36.1,0.15,30.68,8.5,22.18,39.9,2456
TXN-0058215,2025-08-03,PRD-B01,CUST-01792,North,1,36.1,0.0,36.1,8.5,27.6,39.9,2455
TXN-0058216,2025-08-03,PRD-B01,CUST-02868,West,1,36.1,0.0,36.1,8.5,27.6,39.9,2454
TXN-0058217,2025-08-03,PRD-B02,CUST-01609,East,1,54.0,0.0,54.0,12.0,42.0,58.0,2031
TXN-0058218,2025-08-03,PRD-B02,CUST-03346,East,1,54.0,0.0,54.0,12.0,42.0,58.0,2030
TXN-0058219,2025-08-03,PRD-B02,,South,1,54.0,0.0,54.0,12.0,42.0,58.0,2029
TXN-0058220,2025-08-03,PRD-B02,CUST-01741,North,1,54.0,0.0,54.0,12.0,42.0,58.0,2028
TXN-0058221,2025-08-03,PRD-B02,CUST-03421,West,1,54.0,0.0,54.0,12.0,42.0,58.0,2027
TXN-0058222,2025-08-03,PRD-B02,CUST-01920,East,2,54.0,0.0,108.0,24.0,84.0,58.0,2025
TXN-0058223,2025-08-03,PRD-B02,CUST-03010,South,1,54.0,0.0,54.0,12.0,42.0,58.0,2024
TXN-0058224,2025-08-03,PRD-B03,CUST-03074,East,1,41.59,0.0,41.59,16.5,25.09,41.03,2622
TXN-0058225,2025-08-03,PRD-B03,CUST-02157,West,1,41.59,0.0,41.59,16.5,25.09,41.03,2621
TXN-0058226,2025-08-03,PRD-B03,CUST-02128,South,2,41.59,0.1,74.86,33.0,41.86,41.03,2619
TXN-0058227,2025-08-03,PRD-B03,CUST-01462,West,1,41.59,0.0,41.59,16.5,25.09,41.03,2618
TXN-0058228,2025-08-03,PRD-B03,CUST-01543,South,1,41.59,0.0,41.59,16.5,25.09,41.03,2617
TXN-0058229,2025-08-03,PRD-B03,CUST-02887,North,1,41.59,0.0,41.59,16.5,25.09,41.03,2616
TXN-0058230,08/03/2025,PRD-B03,CUST-02466,West,1,41.59,0.0,41.59,16.5,25.09,41.03,2615
TXN-0058231,2025-08-03,PRD-B03,CUST-02431,West,1,41.59,0.2,33.27,16.5,16.77,41.03,2614
TXN-0058232,2025-08-03,PRD-B03,CUST-00538,North,1,41.59,0.0,41.59,16.5,25.09,41.03,2613
TXN-0058233,2025-08-03,PRD-B03,CUST-02372,West,4,41.59,0.0,166.36,66.0,100.36,41.03,2609
TXN-0058234,2025-08-03,PRD-B04,,West,1,79.19,0.05,75.23,34.0,41.23,89.24,1397
TXN-0058235,2025-08-03,PRD-B04,,East,2,79.19,0.0,158.38,68.0,90.38,89.24,1395
TXN-0058236,2025-08-03,PRD-B04,CUST-01013,South,1,79.19,0.0,79.19,34.0,45.19,89.24,1394
TXN-0058237,2025-08-03,PRD-B04,CUST-01112,East,1,79.19,0.0,79.19,34.0,45.19,89.24,1393
TXN-0058238,2025-08-03,PRD-S01,CUST-01080,West,1,199.99,0.0,199.99,88.0,111.99,189.99,789
TXN-0058239,2025-08-03,PRD-S01,CUST-01785,South,1,199.99,0.1,179.99,88.0,91.99,189.99,788
TXN-0058240,2025-08-03,PRD-S01,CUST-03405,South,1,199.99,,179.99,88.0,91.99,189.99,787
TXN-0058241,08/03/2025,PRD-S02,CUST-03196,West,1,28.49,0.0,28.49,8.5,19.99,35.63,65
TXN-0058242,2025-08-03,PRD-S02,CUST-02591,West,1,28.49,0.05,27.07,8.5,18.57,35.63,64
TXN-0058243,2025-08-03,PRD-S02,CUST-01021,West,2,28.49,0.0,56.98,17.0,39.98,35.63,62
TXN-0058244,2025-08-03,PRD-S02,CUST-00127,East,1,28.49,0.0,28.49,8.5,19.99,35.63,61
TXN-0058245,2025-08-03,PRD-S02,CUST-00482,South,1,28.49,0.0,28.49,8.5,19.99,35.63,60
TXN-0058246,08/03/2025,PRD-S02,CUST-02447,South,1,28.49,0.0,28.49,8.5,19.99,35.63,59
TXN-0058247,2025-08-03,PRD-S02,CUST-03159,North,3,28.49,0.2,68.37,25.5,42.87,35.63,56
TXN-0058248,2025-08-03,PRD-S02,CUST-02225,West,1,28.49,0.0,28.49,8.5,19.99,35.63,55
TXN-0058249,2025-08-03,PRD-S03,CUST-00240,East,2,149.99,0.0,299.98,130.0,169.98,125.99,694
TXN-0058250,2025-08-03,PRD-S03,CUST-00277,West,1,149.99,0.0,149.99,65.0,84.99,125.99,693
TXN-0058251,2025-08-03,PRD-S03,CUST-02843,West,1,149.99,0.0,149.99,65.0,84.99,125.99,692
TXN-0058252,2025-08-03,PRD-S03,CUST-01970,South,1,149.99,0.0,149.99,65.0,84.99,125.99,691
TXN-0058253,2025-08-03,PRD-S04,CUST-01319,East,8,49.99,0.0,399.92,152.0,247.92,51.83,97
TXN-0058254,2025-08-03,PRD-S04,CUST-02143,East,1,49.99,0.0,49.99,19.0,30.99,51.83,96
TXN-0058255,2025-08-03,PRD-S04,CUST-03369,South,1,49.99,0.0,49.99,19.0,30.99,51.83,95
TXN-0058256,2025-08-03,PRD-S04,CUST-03448,South,2,49.99,0.0,99.98,38.0,61.98,51.83,93
TXN-0058257,2025-08-03,PRD-S04,CUST-01739,South,1,49.99,0.0,49.99,19.0,30.99,51.83,92
TXN-0058258,2025-08-03,PRD-S04,CUST-02341,South,4,49.99,0.0,199.96,76.0,123.96,51.83,88
