date,product_id,price,quantity_sold,competitor_price,revenue
2025-08-16,PRD-S02,29.99,14,34.64,409.36
2025-08-16,PRD-S03,142.49,1,132.99,142.49
2025-08-16,PRD-S04,43.99,9,43.19,382.71
2025-08-17,PRD-E01,161.99,17,144.99,2753.83
2025-08-17,PRD-E02,175.99,11,194.99,1918.29
2025-08-17,PRD-E03,219.99,2,250.95,439.98
2025-08-17,PRD-E04,64.79,9,57.74,583.11
2025-08-17,PRD-A01,72.79,3,55.8,207.45
2025-08-17,PRD-A02,129.59,3,114.99,362.85
2025-08-17,PRD-A03,42.74,16,51.83,675.29
2025-08-17,PRD-A04,90.24,2,88.2,166.94
2025-08-17,PRD-H01,49.99,8,57.74,389.92
2025-08-17,PRD-H02,179.19,0,157.49,0.0
2025-08-17,PRD-H03,311.99,9,270.74,2807.91
2025-08-17,PRD-H04,129.99,7,131.24,903.43
2025-08-17,PRD-B01,36.1,8,37.8,288.8
2025-08-17,PRD-B02,54.0,7,60.9,367.2
2025-08-17,PRD-B03,41.59,8,36.09,326.48
2025-08-17,PRD-B04,100.79,0,76.49,0.0
2025-08-17,PRD-S01,207.99,1,180.49,197.59
2025-08-17,PRD-S02,29.99,8,34.64,238.42
2025-08-17,PRD-S03,142.49,7,132.99,968.94
2025-08-17,PRD-S04,43.99,8,43.19,343.12
2025-08-18,PRD-E01,161.99,5,144.99,809.95
2025-08-18,PRD-E02,175.99,4,194.99,695.16
2025-08-18,PRD-E03,219.99,3,250.95,593.97
2025-08-18,PRD-E04,64.79,6,57.74,388.74
2025-08-18,PRD-A01,72.79,1,55.8,72.79
2025-08-18,PRD-A02,129.59,5,114.99,634.99
2025-08-18,PRD-A03,42.74,8,51.83,341.92
2025-08-18,PRD-A04,90.24,2,88.2,175.97
2025-08-18,PRD-H01,49.99,5,57.74,249.95
2025-08-18,PRD-H02,179.19,5,157.49,752.59
2025-08-18,PRD-H03,311.99,3,270.74,935.97
2025-08-18,PRD-H04,129.99,2,131.24,259.98
2025-08-18,PRD-B01,36.1,8,37.8,283.4
2025-08-18,PRD-B02,54.0,3,60.9,156.6
2025-08-18,PRD-B03,41.59,6,36.09,249.54
2025-08-18,PRD-B04,100.79,2,76.49,181.42
2025-08-18,PRD-S01,207.99,0,180.49,0.0
2025-08-18,PRD-S02,29.99,10,34.64,299.9
2025-08-18,PRD-S03,142.49,11,132.99,1567.39
2025-08-18,PRD-S04,43.99,29,43.19,1253.71
2025-08-19,PRD-E01,161.99,2,144.99,323.98
2025-08-19,PRD-E02,175.99,2,194.99,351.98
2025-08-19,PRD-E03,219.99,10,250.95,2199.9
2025-08-19,PRD-E04,64.79,6,57.74,379.02
2025-08-19,PRD-A01,72.79,5,55.8,363.95
2025-08-19,PRD-A02,129.59,4,114.99,505.4
2025-08-19,PRD-A03,42.74,5,51.83,213.7
2025-08-19,PRD-A04,90.24,10,88.2,897.89
2025-08-19,PRD-H01,49.99,9,57.74,449.91
2025-08-19,PRD-H02,179.19,2,157.49,358.38
2025-08-19,PRD-H03,311.99,14,270.74,4118.26
2025-08-19,PRD-H04,129.99,3,131.24,376.97
2025-08-19,PRD-B01,36.1,16,37.8,577.6
2025-08-19,PRD-B02,54.0,6,60.9,324.0
2025-08-19,PRD-B03,41.59,6,36.09,239.14
2025-08-19,PRD-B04,100.79,2,76.49,201.58
2025-08-19,PRD-S01,207.99,3,180.49,613.57
2025-08-19,PRD-S02,29.99,15,34.64,448.35
2025-08-19,PRD-S03,142.49,5,132.99,676.83
2025-08-19,PRD-S04,43.99,10,43.19,439.9
2025-08-20,PRD-E01,161.99,3,144.99,485.97
2025-08-20,PRD-E02,175.99,2,194.99,351.98
2025-08-20,PRD-E03,219.99,15,250.95,3222.85
2025-08-20,PRD-E04,64.79,8,57.74,511.84
2025-08-20,PRD-A01,72.79,4,55.8,291.16
2025-08-20,PRD-A02,129.59,6,114.99,777.54
2025-08-20,PRD-A03,42.74,7,51.83,299.18
2025-08-20,PRD-A04,90.24,3,88.2,252.67
2025-08-20,PRD-H01,49.99,2,57.74,99.98
2025-08-20,PRD-H02,179.19,1,157.49,179.19
2025-08-20,PRD-H03,311.99,1,270.74,280.79
2025-08-20,PRD-H04,129.99,6,131.24,779.94
2025-08-20,PRD-B01,36.1,22,37.8,767.18
2025-08-20,PRD-B02,54.0,6,60.9,324.0
2025-08-20,PRD-B03,41.59,8,36.09,328.56
2025-08-20,PRD-B04,100.79,2,76.49,201.58
2025-08-20,PRD-S01,207.99,13,180.49,2703.87
2025-08-20,PRD-S02,29.99,5,34.64,149.95
2025-08-20,PRD-S03,142.49,11,132.99,1553.14
2025-08-20,PRD-S04,43.99,9,43.19,395.91
2025-08-21,PRD-E01,161.99,3,144.99,485.97
2025-08-21,PRD-E02,175.99,3,194.99,492.77
2025-08-21,PRD-E03,219.99,6,250.95,1319.94
2025-08-21,PRD-E04,64.79,4,57.74,259.16
2025-08-21,PRD-A01,72.79,6,55.8,429.46
2025-08-21,PRD-A02,129.59,2,114.99,259.18
2025-08-21,PRD-A03,42.74,6,51.83,256.44
2025-08-21,PRD-A04,90.24,4,88.2,360.96
2025-08-21,PRD-H01,49.99,2,57.74,99.98
2025-08-21,PRD-H02,179.19,8,157.49,1433.52
2025-08-21,PRD-H03,311.99,0,270.74,0.0
2025-08-21,PRD-H04,129.99,10,131.24,1273.9
2025-08-21,PRD-B01,36.1,13,37.8,453.07
2025-08-21,PRD-B02,54.0,8,60.9,413.1
2025-08-21,PRD-B03,41.59,8,36.09,316.08
2025-08-21,PRD-B04,100.79,1,76.49,100.79
2025-08-21,PRD-S01,207.99,2,180.49,415.98
2025-08-21,PRD-S02,29.99,14,34.64,416.86
2025-08-21,PRD-S03,142.49,7,132.99,997.43
2025-08-21,PRD-S04,43.99,12,43.19,508.08
2025-08-22,PRD-E01,161.99,10,144.99,1587.5
2025-08-22,PRD-E02,175.99,5,194.99,879.95
2025-08-22,PRD-E03,219.99,9,250.95,1957.91
2025-08-22,PRD-E04,64.79,8,57.74,518.32
2025-08-22,PRD-A01,72.79,5,55.8,363.95
2025-08-22,PRD-A02,129.59,7,114.99,894.17
2025-08-22,PRD-A03,42.74,5,51.83,213.7
2025-08-22,PRD-A04,90.24,5,88.2,451.2
2025-08-22,PRD-H01,49.99,7,57.74,349.93
2025-08-22,PRD-H02,179.19,2,157.49,340.46
2025-08-22,PRD-H03,311.99,5,270.74,1559.95
2025-08-22,PRD-H04,129.99,4,131.24,519.96
2025-08-22,PRD-B01,36.1,17,37.8,606.48
2025-08-22,PRD-B02,54.0,12,60.9,626.4
2025-08-22,PRD-B03,41.59,4,36.09,166.36
2025-08-22,PRD-B04,100.79,4,76.49,383.0
2025-08-22,PRD-S01,207.99,3,180.49,623.97
2025-08-22,PRD-S02,29.99,23,34.64,689.77
2025-08-22,PRD-S03,142.49,8,132.99,1068.7
2025-08-22,PRD-S04,43.99,19,43.19,816.01
2025-08-23,PRD-E01,161.99,7,144.99,1133.93
2025-08-23,PRD-E02,175.99,14,194.99,2463.86
2025-08-23,PRD-E03,219.99,11,250.95,2419.89
2025-08-23,PRD-E04,64.79,14,57.74,894.1
2025-08-23,PRD-A01,72.79,3,55.8,218.37
2025-08-23,PRD-A02,129.59,5,114.99,647.95
2025-08-23,PRD-A03,42.74,9,51.83,373.97
2025-08-23,PRD-A04,90.24,5,88.2,451.2
2025-08-23,PRD-H01,49.99,6,57.74,297.44
2025-08-23,PRD-H02,179.19,3,157.49,537.57
2025-08-23,PRD-H03,311.99,3,270.74,826.77
2025-08-23,PRD-H04,129.99,10,131.24,1293.4
2025-08-23,PRD-B01,36.1,18,37.8,611.9
2025-08-23,PRD-B02,54.0,12,60.9,626.4
2025-08-23,PRD-B03,41.59,9,36.09,374.31
2025-08-23,PRD-B04,100.79,5,76.49,503.95
2025-08-23,PRD-S01,207.99,10,180.49,2069.5
2025-08-23,PRD-S02,29.99,10,34.64,293.9
2025-08-23,PRD-S03,142.49,2,132.99,284.98
2025-08-23,PRD-S04,43.99,23,43.19,1000.77
2025-08-24,PRD-E01,161.99,7,144.99,1085.33
2025-08-24,PRD-E02,175.99,4,194.99,703.96
2025-08-24,PRD-E03,219.99,12,250.95,2606.88
2025-08-24,PRD-E04,64.79,25,57.74,1580.87
2025-08-24,PRD-A01,72.79,8,55.8,582.32
2025-08-24,PRD-A02,129.59,6,114.99,771.06
2025-08-24,PRD-A03,42.74,13,51.83,534.26
2025-08-24,PRD-A04,90.24,3,88.2,270.72
2025-08-24,PRD-H01,49.99,3,57.74,144.97
2025-08-24,PRD-H02,179.19,2,157.49,358.38
2025-08-24,PRD-H03,311.99,1,270.74,311.99
2025-08-24,PRD-H04,129.99,4,131.24,506.96
2025-08-24,PRD-B01,36.1,8,37.8,281.58
2025-08-24,PRD-B02,54.0,22,60.9,1147.5
2025-08-24,PRD-B03,41.59,19,36.09,759.01
2025-08-24,PRD-B04,100.79,6,76.49,599.7
2025-08-24,PRD-S01,207.99,7,180.49,1414.33
2025-08-24,PRD-S02,29.99,10,34.64,295.4
2025-08-24,PRD-S03,142.49,7,132.99,968.94
2025-08-24,PRD-S04,43.99,19,43.19,816.01
2025-08-25,PRD-E01,155.99,3,144.99,467.97
2025-08-25,PRD-E02,183.99,2,194.99,367.98
2025-08-25,PRD-E03,279.99,3,250.95,839.97
2025-08-25,PRD-E04,62.39,10,57.74,608.3
2025-08-25,PRD-A01,67.59,4,55.8,266.98
2025-08-25,PRD-A02,113.99,5,114.99,569.95
2025-08-25,PRD-A03,50.39,4,51.83,194.0
2025-08-25,PRD-A04,98.79,0,88.2,0.0
2025-08-25,PRD-H01,51.99,6,57.74,311.94
2025-08-25,PRD-H02,140.79,8,157.49,1048.88
2025-08-25,PRD-H03,311.99,4,270.74,1123.16
2025-08-25,PRD-H04,123.49,2,131.24,246.98
2025-08-25,PRD-B01,34.96,22,37.8,751.62
2025-08-25,PRD-B02,54.0,13,60.9,669.6
2025-08-25,PRD-B03,36.79,1,36.09,36.79
2025-08-25,PRD-B04,89.99,9,76.49,809.91
2025-08-25,PRD-S01,223.99,4,180.49,895.96
2025-08-25,PRD-S02,29.99,6,34.64,179.94
2025-08-25,PRD-S03,131.99,12,132.99,1583.88
2025-08-25,PRD-S04,49.99,7,43.19,339.93
2025-08-26,PRD-E01,155.99,5,144.99,772.15
2025-08-26,PRD-E02,183.99,6,194.99,1103.94
2025-08-26,PRD-E03,279.99,7,250.95,1917.93
2025-08-26,PRD-E04,62.39,13,57.74,776.75
2025-08-26,PRD-A01,67.59,5,55.8,337.95
2025-08-26,PRD-A02,113.99,7,114.99,780.83
2025-08-26,PRD-A03,50.39,5,51.83,249.43
2025-08-26,PRD-A04,98.79,4,88.2,395.16
2025-08-26,PRD-H01,51.99,6,57.74,311.94
2025-08-26,PRD-H02,140.79,9,157.49,1203.75
2025-08-26,PRD-H03,311.99,4,270.74,1247.96
2025-08-26,PRD-H04,123.49,4,131.24,469.27
2025-08-26,PRD-B01,34.96,5,37.8,174.8
2025-08-26,PRD-B02,54.0,13,60.9,702.0
2025-08-26,PRD-B03,36.79,3,36.09,108.53
2025-08-26,PRD-B04,89.99,10,76.49,899.9
2025-08-26,PRD-S01,223.99,6,180.49,1343.94
2025-08-26,PRD-S02,29.99,12,34.64,359.88
2025-08-26,PRD-S03,131.99,6,132.99,758.94
2025-08-26,PRD-S04,49.99,4,43.19,199.96
2025-08-27,PRD-E01,155.99,2,144.99,296.38
2025-08-27,PRD-E02,183.99,4,194.99,699.16
2025-08-27,PRD-E03,279.99,6,250.95,1679.94
2025-08-27,PRD-E04,62.39,15,57.74,935.85
2025-08-27,PRD-A01,67.59,3,55.8,199.39
2025-08-27,PRD-A02,113.99,8,114.99,911.92
2025-08-27,PRD-A03,50.39,10,51.83,496.34
2025-08-27,PRD-A04,98.79,5,88.2,493.95
2025-08-27,PRD-H01,51.99,5,57.74,259.95
2025-08-27,PRD-H02,140.79,3,157.49,422.37
2025-08-27,PRD-H03,311.99,2,270.74,623.98
2025-08-27,PRD-H04,123.49,2,131.24,246.98
2025-08-27,PRD-B01,34.96,9,37.8,312.89
2025-08-27,PRD-B02,54.0,11,60.9,583.2
2025-08-27,PRD-B03,36.79,14,36.09,509.54
2025-08-27,PRD-B04,89.99,4,76.49,359.96
2025-08-27,PRD-S01,223.99,4,180.49,895.96
2025-08-27,PRD-S02,29.99,8,34.64,236.92
2025-08-27,PRD-S03,131.99,2,132.99,263.98
2025-08-27,PRD-S04,49.99,6,43.19,299.94
2025-08-28,PRD-E01,155.99,10,144.99,1559.9
2025-08-28,PRD-E02,183.99,7,194.99,1278.73
2025-08-28,PRD-E03,279.99,1,250.95,279.99
2025-08-28,PRD-E04,62.39,7,57.74,433.61
2025-08-28,PRD-A01,67.59,3,55.8,196.01
2025-08-28,PRD-A02,113.99,8,114.99,911.92
2025-08-28,PRD-A03,50.39,17,51.83,851.59
2025-08-28,PRD-A04,98.79,2,88.2,177.82
2025-08-28,PRD-H01,51.99,16,57.74,826.64
2025-08-28,PRD-H02,140.79,5,157.49,696.91
2025-08-28,PRD-H03,311.99,0,270.74,0.0
2025-08-28,PRD-H04,123.49,8,131.24,950.87
2025-08-28,PRD-B01,34.96,10,37.8,346.1
2025-08-28,PRD-B02,54.0,11,60.9,588.6
2025-08-28,PRD-B03,36.79,11,36.09,395.49
2025-08-28,PRD-B04,89.99,6,76.49,521.94
2025-08-28,PRD-S01,223.99,4,180.49,895.96
2025-08-28,PRD-S02,29.99,9,34.64,268.41
2025-08-28,PRD-S03,131.99,6,132.99,785.34
2025-08-28,PRD-S04,49.99,12,43.19,599.88
2025-08-29,PRD-E01,155.99,3,144.99,452.37
2025-08-29,PRD-E02,183.99,9,194.99,1563.91
2025-08-29,PRD-E03,279.99,9,250.95,2519.91
2025-08-29,PRD-E04,62.39,5,57.74,311.95
2025-08-29,PRD-A01,67.59,3,55.8,202.77
2025-08-29,PRD-A02,113.99,4,114.99,455.96
2025-08-29,PRD-A03,50.39,6,51.83,302.34
2025-08-29,PRD-A04,98.79,5,88.2,474.19
2025-08-29,PRD-H01,51.99,3,57.74,145.57
2025-08-29,PRD-H02,140.79,0,157.49,0.0
2025-08-29,PRD-H03,311.99,4,270.74,1247.96
2025-08-29,PRD-H04,123.49,5,131.24,605.1
2025-08-29,PRD-B01,34.96,23,37.8,802.33
2025-08-29,PRD-B02,54.0,8,60.9,421.2
2025-08-29,PRD-B03,36.79,5,36.09,183.95
2025-08-29,PRD-B04,89.99,7,76.49,625.43
2025-08-29,PRD-S01,223.99,2,180.49,447.98
2025-08-29,PRD-S02,29.99,20,34.64,587.8
2025-08-29,PRD-S03,131.99,13,132.99,1715.87
2025-08-29,PRD-S04,49.99,7,43.19,337.43
2025-08-30,PRD-E01,155.99,4,144.99,584.96
2025-08-30,PRD-E02,183.99,0,194.99,0.0
2025-08-30,PRD-E03,279.99,2,250.95,545.98
2025-08-30,PRD-E04,62.39,17,57.74,1029.43
2025-08-30,PRD-A01,67.59,4,55.8,260.22
2025-08-30,PRD-A02,113.99,7,114.99,763.73
2025-08-30,PRD-A03,50.39,3,51.83,143.61
2025-08-30,PRD-A04,98.79,5,88.2,493.95
2025-08-30,PRD-H01,51.99,1,57.74,51.99
2025-08-30,PRD-H02,140.79,24,157.49,3343.76
2025-08-30,PRD-H03,311.99,0,270.74,0.0
2025-08-30,PRD-H04,123.49,11,131.24,1302.82
2025-08-30,PRD-B01,34.96,19,37.8,660.74
2025-08-30,PRD-B02,54.0,16,60.9,864.0
2025-08-30,PRD-B03,36.79,7,36.09,255.69
2025-08-30,PRD-B04,89.99,6,76.49,530.94
2025-08-30,PRD-S01,223.99,10,180.49,2239.9
2025-08-30,PRD-S02,29.99,12,34.64,346.38
2025-08-30,PRD-S03,131.99,13,132.99,1702.67
2025-08-30,PRD-S04,49.99,5,43.19,249.95
2025-08-31,PRD-E01,155.99,6,144.99,935.94
2025-08-31,PRD-E02,183.99,12,194.99,2152.68
2025-08-31,PRD-E03,279.99,4,250.95,1119.96
2025-08-31,PRD-E04,62.39,5,57.74,286.99
2025-08-31,PRD-A01,67.59,7,55.8,473.13
2025-08-31,PRD-A02,113.99,7,114.99,786.53
2025-08-31,PRD-A03,50.39,10,51.83,491.3
2025-08-31,PRD-A04,98.79,2,88.2,197.58
2025-08-31,PRD-H01,51.99,5,57.74,246.95
2025-08-31,PRD-H02,140.79,12,157.49,1654.28
2025-08-31,PRD-H03,311.99,8,270.74,2480.32
2025-08-31,PRD-H04,123.49,7,131.24,821.21
2025-08-31,PRD-B01,34.96,10,37.8,342.61
2025-08-31,PRD-B02,54.0,9,60.9,480.6
2025-08-31,PRD-B03,36.79,9,36.09,307.19
2025-08-31,PRD-B04,89.99,4,76.49,359.96
2025-08-31,PRD-S01,223.99,0,180.49,0.0
2025-08-31,PRD-S02,29.99,6,34.64,166.44
2025-08-31,PRD-S03,131.99,10,132.99,1313.3
2025-08-31,PRD-S04,49.99,8,43.19,379.92
2025-09-01,PRD-E01,155.99,3,156.59,467.97
2025-09-01,PRD-E02,183.99,13,194.99,2318.27
2025-09-01,PRD-E03,279.99,0,227.05,0.0
2025-09-01,PRD-E04,62.39,8,54.99,499.12
2025-09-01,PRD-A01,67.59,13,62.0,841.49
2025-09-01,PRD-A02,113.99,4,114.99,455.96
2025-09-01,PRD-A03,50.39,7,50.39,337.61
2025-09-01,PRD-A04,98.79,4,93.1,395.16
2025-09-01,PRD-H01,51.99,5,59.39,259.95
2025-09-01,PRD-H02,140.79,3,134.99,408.29
2025-09-01,PRD-H03,311.99,4,284.99,1247.96
2025-09-01,PRD-H04,123.49,4,118.74,493.96
2025-09-01,PRD-B01,34.96,13,42.0,450.98
2025-09-01,PRD-B02,54.0,12,55.1,645.3
2025-09-01,PRD-B03,36.79,3,36.09,110.37
2025-09-01,PRD-B04,89.99,4,91.79,359.96
2025-09-01,PRD-S01,223.99,3,189.99,671.97
2025-09-01,PRD-S02,29.99,10,31.34,281.9
2025-09-01,PRD-S03,131.99,3,139.99,395.97
2025-09-01,PRD-S04,49.99,2,43.19,99.98
2025-09-02,PRD-E01,155.99,11,156.59,1684.69
2025-09-02,PRD-E02,183.99,3,194.99,551.97
2025-09-02,PRD-E03,279.99,2,227.05,559.98
2025-09-02,PRD-E04,62.39,10,54.99,580.22
2025-09-02,PRD-A01,67.59,2,62.0,135.18
2025-09-02,PRD-A02,113.99,8,114.99,877.72
2025-09-02,PRD-A03,50.39,4,50.39,191.48
2025-09-02,PRD-A04,98.79,10,93.1,968.14
2025-09-02,PRD-H01,51.99,13,59.39,660.27
2025-09-02,PRD-H02,140.79,6,134.99,830.66
2025-09-02,PRD-H03,311.99,1,284.99,311.99
2025-09-02,PRD-H04,123.49,9,118.74,1099.07
2025-09-02,PRD-B01,34.96,15,42.0,508.66
2025-09-02,PRD-B02,54.0,8,55.1,426.6
2025-09-02,PRD-B03,36.79,7,36.09,250.17
2025-09-02,PRD-B04,89.99,5,91.79,436.45
2025-09-02,PRD-S01,223.99,7,189.99,1545.53
2025-09-02,PRD-S02,29.99,17,31.34,494.83
2025-09-02,PRD-S03,131.99,4,139.99,501.56
2025-09-02,PRD-S04,49.99,12,43.19,599.88
2025-09-03,PRD-E01,155.99,9,156.59,1388.31
2025-09-03,PRD-E02,183.99,18,194.99,3275.02
2025-09-03,PRD-E03,279.99,0,227.05,0.0
2025-09-03,PRD-E04,62.39,16,54.99,998.24
2025-09-03,PRD-A01,67.59,10,62.0,642.1
2025-09-03,PRD-A02,113.99,11,114.99,1225.39
2025-09-03,PRD-A03,50.39,7,50.39,347.69
2025-09-03,PRD-A04,98.79,7,93.1,676.71
2025-09-03,PRD-H01,51.99,8,59.39,410.72
2025-09-03,PRD-H02,140.79,2,134.99,281.58
2025-09-03,PRD-H03,311.99,3,284.99,935.97
2025-09-03,PRD-H04,123.49,3,118.74,370.47
2025-09-03,PRD-B01,34.96,16,42.0,559.36
2025-09-03,PRD-B02,54.0,23,55.1,1182.6
2025-09-03,PRD-B03,36.79,20,36.09,711.88
2025-09-03,PRD-B04,89.99,10,91.79,872.9
2025-09-03,PRD-S01,223.99,5,189.99,1086.35
2025-09-03,PRD-S02,29.99,7,31.34,206.93
2025-09-03,PRD-S03,131.99,17,139.99,2237.23
2025-09-03,PRD-S04,49.99,7,43.19,349.93
2025-09-04,PRD-E01,155.99,5,156.59,764.35
2025-09-04,PRD-E02,183.99,4,194.99,680.76
2025-09-04,PRD-E03,279.99,3,227.05,839.97
2025-09-04,PRD-E04,62.39,5,54.99,293.23
2025-09-04,PRD-A01,67.59,3,62.0,202.77
2025-09-04,PRD-A02,113.99,8,114.99,911.92
2025-09-04,PRD-A03,50.39,10,50.39,493.82
2025-09-04,PRD-A04,98.79,2,93.1,187.7
2025-09-04,PRD-H01,51.99,8,59.39,402.92
2025-09-04,PRD-H02,140.79,1,134.99,140.79
2025-09-04,PRD-H03,311.99,6,284.99,1840.74
2025-09-04,PRD-H04,123.49,3,118.74,358.12
2025-09-04,PRD-B01,34.96,11,42.0,377.56
2025-09-04,PRD-B02,54.0,5,55.1,270.0
2025-09-04,PRD-B03,36.79,4,36.09,139.8
2025-09-04,PRD-B04,89.99,10,91.79,899.9
2025-09-04,PRD-S01,223.99,2,189.99,447.98
2025-09-04,PRD-S02,29.99,21,31.34,626.79
2025-09-04,PRD-S03,131.99,4,139.99,527.96
2025-09-04,PRD-S04,49.99,8,43.19,377.42
2025-09-05,PRD-E01,155.99,7,156.59,1084.13
2025-09-05,PRD-E02,183.99,5,194.99,919.95
2025-09-05,PRD-E03,279.99,1,227.05,279.99
2025-09-05,PRD-E04,62.39,10,54.99,623.9
2025-09-05,PRD-A01,67.59,9,62.0,604.93
2025-09-05,PRD-A02,113.99,14,114.99,1595.86
2025-09-05,PRD-A03,50.39,16,50.39,770.96
2025-09-05,PRD-A04,98.79,6,93.1,563.1
2025-09-05,PRD-H01,51.99,14,59.39,727.86
2025-09-05,PRD-H02,140.79,4,134.99,527.96
2025-09-05,PRD-H03,311.99,3,284.99,935.97
2025-09-05,PRD-H04,123.49,19,118.74,2290.78
2025-09-05,PRD-B01,34.96,13,42.0,449.24
2025-09-05,PRD-B02,54.0,10,55.1,540.0
2025-09-05,PRD-B03,36.79,7,36.09,250.17
2025-09-05,PRD-B04,89.99,5,91.79,427.45
2025-09-05,PRD-S01,223.99,3,189.99,649.57
2025-09-05,PRD-S02,29.99,2,31.34,53.98
2025-09-05,PRD-S03,131.99,7,139.99,917.33
2025-09-05,PRD-S04,49.99,9,43.19,437.41
2025-09-06,PRD-E01,155.99,3,156.59,452.37
2025-09-06,PRD-E02,183.99,6,194.99,1103.94
2025-09-06,PRD-E03,279.99,4,227.05,1119.96
2025-09-06,PRD-E04,62.39,9,54.99,555.27
2025-09-06,PRD-A01,67.59,5,62.0,337.95
2025-09-06,PRD-A02,113.99,9,114.99,1020.21
2025-09-06,PRD-A03,50.39,18,50.39,886.86
2025-09-06,PRD-A04,98.79,14,93.1,1348.48
2025-09-06,PRD-H01,51.99,11,59.39,548.49
2025-09-06,PRD-H02,140.79,13,134.99,1816.19
2025-09-06,PRD-H03,311.99,1,284.99,311.99
2025-09-06,PRD-H04,123.49,7,118.74,858.26
2025-09-06,PRD-B01,34.96,26,42.0,903.71
2025-09-06,PRD-B02,54.0,8,55.1,429.3
2025-09-06,PRD-B03,36.79,9,36.09,329.27
2025-09-06,PRD-B04,89.99,16,91.79,1439.84
2025-09-06,PRD-S01,223.99,6,189.99,1343.94
2025-09-06,PRD-S02,29.99,7,31.34,199.43
2025-09-06,PRD-S03,131.99,7,139.99,923.93
2025-09-06,PRD-S04,49.99,10,43.19,499.9
2025-09-07,PRD-E01,155.99,9,156.59,1380.51
2025-09-07,PRD-E02,183.99,4,194.99,735.96
2025-09-07,PRD-E03,279.99,2,227.05,559.98
2025-09-07,PRD-E04,62.39,3,54.99,187.17
2025-09-07,PRD-A01,67.59,6,62.0,371.74
2025-09-07,PRD-A02,113.99,14,114.99,1595.86
2025-09-07,PRD-A03,50.39,8,50.39,398.08
2025-09-07,PRD-A04,98.79,9,93.1,869.35
2025-09-07,PRD-H01,51.99,8,59.39,408.12
2025-09-07,PRD-H02,140.79,4,134.99,563.16
2025-09-07,PRD-H03,311.99,2,284.99,623.98
2025-09-07,PRD-H04,123.49,2,118.74,234.63
2025-09-07,PRD-B01,34.96,12,42.0,419.52
2025-09-07,PRD-B02,54.0,25,55.1,1328.4
2025-09-07,PRD-B03,36.79,7,36.09,257.53
2025-09-07,PRD-B04,89.99,8,91.79,710.92
2025-09-07,PRD-S01,223.99,4,189.99,895.96
2025-09-07,PRD-S02,29.99,15,31.34,439.35
2025-09-07,PRD-S03,131.99,8,139.99,1055.92
2025-09-07,PRD-S04,49.99,20,43.19,952.3
2025-09-08,PRD-E01,161.99,11,156.59,1781.89
2025-09-08,PRD-E02,189.99,13,194.99,2469.87
2025-09-08,PRD-E03,269.99,11,227.05,2929.39
2025-09-08,PRD-E04,62.39,5,54.99,311.95
2025-09-08,PRD-A01,70.19,8,62.0,561.52
2025-09-08,PRD-A02,124.79,2,114.99,249.58
2025-09-08,PRD-A03,50.39,20,50.39,1005.28
2025-09-08,PRD-A04,94.99,7,93.1,655.43
2025-09-08,PRD-H01,47.49,7,59.39,330.06
2025-09-08,PRD-H02,159.99,4,134.99,639.96
2025-09-08,PRD-H03,311.99,8,284.99,2449.12
2025-09-08,PRD-H04,114.39,6,118.74,674.9
2025-09-08,PRD-B01,39.52,13,42.0,513.76
2025-09-08,PRD-B02,49.68,6,55.1,295.6
2025-09-08,PRD-B03,37.99,6,36.09,227.94
2025-09-08,PRD-B04,89.99,7,91.79,629.93
2025-09-08,PRD-S01,189.99,2,189.99,351.48
2025-09-08,PRD-S02,28.49,16,31.34,444.44
2025-09-08,PRD-S03,149.99,6,139.99,884.94
2025-09-08,PRD-S04,45.99,4,43.19,183.96
2025-09-09,PRD-E01,161.99,12,156.59,1854.78
2025-09-09,PRD-E02,189.99,5,194.99,921.45
2025-09-09,PRD-E03,269.99,4,227.05,1066.46
2025-09-09,PRD-E04,62.39,4,54.99,237.08
2025-09-09,PRD-A01,70.19,1,62.0,70.19
2025-09-09,PRD-A02,124.79,3,114.99,368.13
2025-09-09,PRD-A03,50.39,8,50.39,403.12
2025-09-09,PRD-A04,94.99,3,93.1,284.97
2025-09-09,PRD-H01,47.49,2,59.39,94.98
2025-09-09,PRD-H02,159.99,9,134.99,1327.91
2025-09-09,PRD-H03,311.99,3,284.99,920.37
2025-09-09,PRD-H04,114.39,2,118.74,217.34
2025-09-09,PRD-B01,39.52,15,42.0,573.04
2025-09-09,PRD-B02,49.68,4,55.1,198.72
2025-09-09,PRD-B03,37.99,8,36.09,300.12
2025-09-09,PRD-B04,89.99,4,91.79,359.96
2025-09-09,PRD-S01,189.99,2,189.99,379.98
2025-09-09,PRD-S02,28.49,15,31.34,427.35
2025-09-09,PRD-S03,149.99,1,139.99,149.99
2025-09-09,PRD-S04,45.99,19,43.19,873.81
2025-09-10,PRD-E01,161.99,0,156.59,0.0
2025-09-10,PRD-E02,189.99,7,194.99,1320.43
2025-09-10,PRD-E03,269.99,5,227.05,1349.95
2025-09-10,PRD-E04,62.39,17,54.99,1057.51
2025-09-10,PRD-A01,70.19,5,62.0,350.95
2025-09-10,PRD-A02,124.79,4,114.99,499.16
2025-09-10,PRD-A03,50.39,8,50.39,403.12
2025-09-10,PRD-A04,94.99,0,93.1,0.0
2025-09-10,PRD-H01,47.49,8,59.39,372.8
2025-09-10,PRD-H02,159.99,8,134.99,1279.92
2025-09-10,PRD-H03,311.99,5,284.99,1497.55
2025-09-10,PRD-H04,114.39,10,118.74,1143.9
